,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
267,HYBRID_GRU_LSTM_SVR_KNN,0.0010266515683555,0.0311746725335978,0.0249185221813468,0.034710319944393,0.7360478372119085
268,HYBRID_GRU_LSTM_SVR_ARIMA,0.0010287198508763,0.0312016019555189,0.0249104295393405,0.0347013177481304,0.7357205284602252
269,HYBRID_GRU_LSTM_KNN_ARIMA,0.0010133860970837,0.0309769393249362,0.0246908712446187,0.0343861356390213,0.7394602117812631
270,HYBRID_GRU_TCN_TFT_RF,0.00104783747418,0.0315129013090487,0.0250249564801591,0.034889776190652,0.7316747730094645
271,HYBRID_GRU_TCN_TFT_SVR,0.0010539248012613,0.031599561037319,0.0252106765090655,0.0351400571821433,0.7299888525074064
272,HYBRID_GRU_TCN_TFT_KNN,0.0010382573825354,0.0313739541243347,0.0250067543360161,0.0348478658421336,0.7338156463527339
273,HYBRID_GRU_TCN_TFT_ARIMA,0.0010410209158957,0.0314100364556979,0.0249886755781155,0.0348268134495861,0.7333708031850007
274,HYBRID_GRU_TCN_RF_SVR,0.0010639153819727,0.0317502674631962,0.0252387384808905,0.0351966172597026,0.7275052295222314
275,HYBRID_GRU_TCN_RF_KNN,0.0010466371081381,0.0315009787343206,0.0250488496826153,0.0349154917036463,0.7317551008093922
276,HYBRID_GRU_TCN_RF_ARIMA,0.001048964970471,0.0315308134213041,0.0250263278895568,0.0348882191131478,0.7314092903766478
277,HYBRID_GRU_TCN_SVR_KNN,0.0010524880704129,0.0315840700174149,0.0252208855535137,0.0351496326498436,0.7301385555317484
278,HYBRID_GRU_TCN_SVR_ARIMA,0.0010548124706047,0.0316142452304442,0.0252080510094052,0.0351333861069359,0.7297726794343963
279,HYBRID_GRU_TCN_KNN_ARIMA,0.0010394988204119,0.0313934545539532,0.0250067283155253,0.0348453459620937,0.7335249750908797
280,HYBRID_GRU_TFT_RF_SVR,0.0010646469680121,0.0317633074457542,0.025227552666484,0.0351849805337323,0.7274606444382271
281,HYBRID_GRU_TFT_RF_KNN,0.0010475142147894,0.0315165225319749,0.0250360403759742,0.0349015832610296,0.7316746636078335
282,HYBRID_GRU_TFT_RF_ARIMA,0.0010498186040634,0.0315459189251316,0.0250124845351318,0.0348720518238935,0.7313333141884103
283,HYBRID_GRU_TFT_SVR_KNN,0.0010532832217622,0.0315982580537805,0.0252068624445789,0.0351319422253821,0.7300700078156659
284,HYBRID_GRU_TFT_SVR_ARIMA,0.0010555841488951,0.0316279955779603,0.0251936063559576,0.0351152786977249,0.7297085927316348
285,HYBRID_GRU_TFT_KNN_ARIMA,0.0010404160193141,0.031409695749195,0.0249905302918924,0.0348243551730556,0.733425036270564
286,HYBRID_GRU_RF_SVR_KNN,0.0010635329355346,0.0317524606801883,0.0252454697091516,0.0352003466066738,0.7275401845162809
287,HYBRID_GRU_RF_SVR_ARIMA,0.0010653981916402,0.0317760222444882,0.0252194303642345,0.035170544474923,0.7272778021672385
288,HYBRID_GRU_RF_KNN_ARIMA,0.0010486192069507,0.0315340158057061,0.0250370966998639,0.034897909394918,0.7314173231480012
289,HYBRID_GRU_SVR_KNN_ARIMA,0.0010541483869758,0.0316125440881957,0.0252036639760836,0.0351241414335735,0.72986197691564
290,HYBRID_LSTM_TCN_TFT_RF,0.0010333815546377,0.0312879025238544,0.024889729097754,0.0347072860588193,0.7352957748066214
291,HYBRID_LSTM_TCN_TFT_SVR,0.0010397665451517,0.0313795310032167,0.0250784463588317,0.0349606954727319,0.7335646234237782
292,HYBRID_LSTM_TCN_TFT_KNN,0.001023912150152,0.0311491988445981,0.0248667904610307,0.0346589047241369,0.7374390801980338
293,HYBRID_LSTM_TCN_TFT_ARIMA,0.0010265516588841,0.0311839466053364,0.02484814222873,0.0346366265787474,0.7370162867636622
294,HYBRID_LSTM_TCN_RF_SVR,0.0010497659173407,0.0315315354360284,0.0251068464722774,0.0350189336793769,0.73105255800134
295,HYBRID_LSTM_TCN_RF_KNN,0.0010323006672325,0.0312774325089841,0.0249164671063284,0.0347364426819582,0.7353500922174291
296,HYBRID_LSTM_TCN_RF_ARIMA,0.0010345045049372,0.0313058896271714,0.0248920827689672,0.0347057161702079,0.7350263315180462
297,HYBRID_LSTM_TCN_SVR_KNN,0.0010384492929398,0.0313654444096466,0.0250860932518709,0.0349665167121285,0.7336883160589998
298,HYBRID_LSTM_TCN_SVR_ARIMA,0.0010406496685035,0.0313942662545388,0.0250744894517792,0.0349519626892108,0.7333444896950091
299,HYBRID_LSTM_TCN_KNN_ARIMA,0.0010251490420369,0.0311687818705336,0.0248685466769245,0.0346579272457333,0.7371444482804209
300,HYBRID_LSTM_TFT_RF_SVR,0.0010502902875004,0.0315416557084483,0.02509117139816,0.03499967196571,0.7310365729090714
301,HYBRID_LSTM_TFT_RF_KNN,0.001032970558004,0.0312900671181699,0.0249001501861847,0.034716187642914,0.7352982550076067
302,HYBRID_LSTM_TFT_RF_ARIMA,0.0010351509226498,0.0313180981854772,0.0248770662966853,0.0346876064283716,0.7349789553215449
303,HYBRID_LSTM_TFT_SVR_KNN,0.0010390372284094,0.0313766885084788,0.0250720255264699,0.0349492427794455,0.7336483683346534
304,HYBRID_LSTM_TFT_SVR_ARIMA,0.0010412141309141,0.0314050839788803,0.0250608609549553,0.0349353375803858,0.7333090029839836
305,HYBRID_LSTM_TFT_KNN_ARIMA,0.0010258590250594,0.0311821021364836,0.0248532049916995,0.0346383033471441,0.7370731094518415
